id,name,lat,lon,tipo
910000880,"R. Yokoama, 191",-23.50051,-46.574561,onibus
910000881,"R. Dr. Edson De Melo, 475",-23.511384,-46.582724,onibus
910000882,"R. Mussumes, 169",-23.512082,-46.581583,onibus
910000883,"Av. Alberto Byington, 72",-23.511212,-46.584158,onibus
910000884,"Av. Alberto Byington, 125",-23.510894,-46.584623,onibus
910000885,"Av. Alberto Byington, 386",-23.509069,-46.586109,onibus
910000886,"Av. Alberto Byington, 525",-23.508005,-46.58673,onibus
910000888,"Av. Alberto Byington, 889",-23.506655,-46.58982,onibus
910000889,"Av. Alberto Byington, 1142",-23.505312,-46.591327,onibus
910000890,"Av. Alberto Byington, 1189",-23.504966,-46.591666,onibus
910000891,"Av. Alberto Byington, 1390",-23.503309,-46.591604,onibus
910000892,"Av. Alberto Byington, 1632",-23.501391,-46.590241,onibus
910000893,"Av. Alberto Byington, 1669",-23.50115,-46.590131,onibus
910000894,"Av. Alberto Byington, 1992",-23.501265,-46.587389,onibus
910000895,"Av. Alberto Byington, 2035",-23.501484,-46.587039,onibus
910000896,"Av. Alberto Byington, 2251",-23.502775,-46.585547,onibus
910000897,"R. Canhoneira Mearim, 143",-23.506396,-46.580084,onibus
910000898,"R. Osaka, 301",-23.506938,-46.578835,onibus
910000899,"R. Osaka, 380",-23.506732,-46.578142,onibus
910000902,"Pça. Pres. Jânio Da Silva Quadros, 565",-23.500298,-46.580937,onibus
910000903,"Pça. Pres. Jânio Da Silva Quadros, 735",-23.49906,-46.580728,onibus
910000904,"Pça. Pres. Jânio Da Silva Quadros, 805",-23.498478,-46.580974,onibus
910000905,"Pça. Pres. Jânio Da Silva Quadros, 465",-23.500066,-46.581664,onibus
910000906,"Pça. Pres. Jânio Da Silva Quadros, 281",-23.500126,-46.583439,onibus
910000907,"Pça. Pres. Jânio Da Silva Quadros, 211",-23.50022,-46.584046,onibus
910000908,"R. Joaquim Rodrigues Costa, 117",-23.500718,-46.586495,onibus
910000909,"R. Pe. Saboia De Medeiros, 204",-23.499934,-46.588268,onibus
910000910,"R. Pe. Saboia De Medeiros, 363",-23.498694,-46.587415,onibus
910000911,"Pça. Marcelino Machado, 519",-23.497959,-46.586212,onibus
910000912,"R. Pe. Saboia De Medeiros, 559",-23.497451,-46.586063,onibus
910000913,"Av. Conceição, 3120",-23.496949,-46.586679,onibus
910000915,"Av. Conceição, 2739",-23.498967,-46.589465,onibus
910000916,"Av. Conceição, 2750",-23.498994,-46.589263,onibus
910000917,"Av. Conceição, 2552",-23.499724,-46.591001,onibus
910000919,"Pça. Joaquim José Da Nova, 47",-23.503547,-46.592593,onibus
910000920,"R. Simão Borges, 509",-23.504515,-46.593314,onibus
910000921,"R. Simão Borges, 395",-23.504536,-46.594244,onibus
910000922,"R. Simão Borges, 280",-23.505234,-46.594491,onibus
910000923,"R. Simão Borges, 93",-23.506815,-46.594768,onibus
910000924,"R. Simão Borges, 8",-23.507639,-46.594731,onibus
910000925,"R. Do Imperador, 1642",-23.507246,-46.595188,onibus
910000926,"R. Do Imperador, 1561",-23.506569,-46.5959,onibus
910000927,"R. Do Imperador, 1450",-23.506315,-46.596777,onibus
910000932,"R. Cassio De Almeida, 780",-23.506804,-46.596381,onibus
910000995,"R. Osaka, 112",-23.507311,-46.580579,onibus
910000996,"R. Osaka, 31",-23.507105,-46.581461,onibus
910000997,R. Gastão Madeira,-23.506332,-46.58301,onibus
910000998,"R. Gastão Madeira, 341",-23.505776,-46.584974,onibus
910001875,"Av. Morvan Dias De Figueiredo, 6900",-23.522591,-46.561954,onibus
910001877,"Av. Morvan Dias De Figueiredo, 0",-23.524288,-46.567832,onibus
910001878,"Av. Morvan Dias De Figueiredo, 2910",-23.525498,-46.570909,onibus
910001879,"Av. Morvan Dias De Figueiredo, 6169",-23.525391,-46.576511,onibus
910001880,Av. Morvan Dias De Figueiredo,-23.526045,-46.579512,onibus
910001881,"Av. Morvan Dias De Figueiredo, 5233",-23.527035,-46.583314,onibus
910001882,Av. Morvan Dias De Figueiredo,-23.526804,-46.594951,onibus
910002001,"R. Sobral Júnior, 565",-23.505231,-46.590054,onibus
910002002,R. Sobral Júnior,-23.506411,-46.586815,onibus
910002003,"R. Samurais, 148",-23.506507,-46.586075,onibus
910002004,Pça. Carauari,-23.507938,-46.585317,onibus
910002005,"R. Samurais, 684",-23.506842,-46.583381,onibus
910002006,"R. Samurais, 611",-23.507219,-46.582706,onibus
910002007,"Av. Guilherme Cotching, 380",-23.524854,-46.594915,onibus
910002008,Pça. Cosmorama,-23.506548,-46.589295,onibus
910002009,"R. Mere Amedéa, 904",-23.507186,-46.589209,onibus
910002010,"R. Mere Amedéa, 771",-23.508293,-46.588915,onibus
910002011,"R. Mere Amedéa, 518",-23.509295,-46.587494,onibus
910002012,"R. Mere Amedéa, 401",-23.510144,-46.587457,onibus
910002013,"R. Mere Amedéa, 294",-23.51069,-46.586865,onibus
910002014,"R. Araritáguaba, 675",-23.511646,-46.586685,onibus
910002015,"R. Araritáguaba, 614",-23.511332,-46.587248,onibus
910002016,"R. Araritáguaba, 415",-23.510262,-46.588746,onibus
910002017,"R. Araritáguaba, 382",-23.510128,-46.589062,onibus
910002018,"R. Araritáguaba, 132",-23.509349,-46.591399,onibus
910002019,"R. Araritáguaba, 53",-23.509303,-46.592093,onibus
910002020,"R. Do Imperador, 1949",-23.509036,-46.593494,onibus
910002021,"R. Do Imperador, 1870",-23.508804,-46.593967,onibus
910002022,"R. Araritáguaba, 1138",-23.514112,-46.583125,onibus
910002023,"R. Araritáguaba, 1193",-23.514197,-46.582564,onibus
910002024,"R. Osaka, 521",-23.505969,-46.576819,onibus
910002025,"R. Osaka, 656",-23.505504,-46.575783,onibus
910002026,"R. Osaka, 820",-23.505257,-46.574162,onibus
910002027,"R. Osaka, 943",-23.505222,-46.573816,onibus
910002028,"R. Da Gávea, 1109",-23.515527,-46.583618,onibus
910003282,"R. Sd. Osvaldo Lellis, 8",-23.50803,-46.567367,onibus
910003778,"Av. Conceição, 4030",-23.495193,-46.578781,onibus
910003782,"Av. Conceição, 3804",-23.49503,-46.580862,onibus
910003784,"Av. Conceição, 3544",-23.494814,-46.583202,onibus
910003785,"Av. Conceição, 3473",-23.494848,-46.584185,onibus
910003786,"Av. Conceição, 3294",-23.49562,-46.585261,onibus
910004424,"Av. Conceição, 4750",-23.499039,-46.573404,onibus
910013741,"Av. José Maria Fernandes, 1237",-23.504859,-46.567751,onibus
910013984,"R. Salvador Rodrigues Prado, 88",-23.504885,-46.566364,onibus
910015952,R. Sg. Rodoval Cabral Trindade,-23.504278,-46.565124,onibus
910017229,"Av. Alberto Byington, 1421",-23.502971,-46.591418,onibus
920010949,"R. Loefgreen, 114",-23.599655,-46.626809,onibus
920010950,"R. Loefgreen, 444",-23.599698,-46.629896,onibus
920010951,"R. Afonso Celso, 871",-23.599137,-46.634843,onibus
920010952,"R. Sta. Cruz, 398",-23.596923,-46.633186,onibus
920010953,"R. Sta. Cruz, 669",-23.597128,-46.630093,onibus
920010955,"R. Sta. Cruz, 968",-23.597592,-46.627204,onibus
920010956,"R. Sta. Cruz, 1021",-23.597566,-46.626502,onibus
920010957,"R. Sta. Cruz, 1088",-23.597742,-46.626005,onibus
920010962,R. Jurea,-23.598515,-46.629159,onibus
920010963,"R. Afonso Celso, 437",-23.595203,-46.635015,onibus
920010964,"R. Afonso Celso, 123",-23.592375,-46.635222,onibus
920010965,Metrô Vl. Mariana - Passagem,-23.589245,-46.633521,onibus
920010969,Terminal Metrô Vila Mariana,-23.589407,-46.634161,onibus
920010970,Terminal Metrô Vila Mariana,-23.58937,-46.633766,onibus
920010971,Terminal Metrô Vila Mariana,-23.589351,-46.633498,onibus
920010973,Terminal Metrô Vila Mariana,-23.589442,-46.633676,onibus
920010974,Terminal Metrô Vila Mariana,-23.589461,-46.633867,onibus
920010976,Terminal Metrô Vila Mariana,-23.589499,-46.634293,onibus
920010978,"R. Dr. Pinto Ferraz, 226",-23.589675,-46.634043,onibus
920010980,"R. Dr. Pinto Ferraz, 252",-23.589681,-46.63436,onibus
920010981,"Pça. Monteiro Dos Santos, 20",-23.589041,-46.629598,onibus
920010982,"R. Dionísio Da Costa, 302",-23.589681,-46.625565,onibus
920010983,"R. Dionísio Da Costa, 343",-23.589454,-46.625182,onibus
920010984,"R. Rodrigo Vieira, 274",-23.5894,-46.623054,onibus
920010985,"R. Rodrigo Vieira, 263",-23.58963,-46.622878,onibus
920010986,"R. Prof. Serafim Orlandi, 206",-23.587657,-46.620717,onibus
920010987,"R. Pero Correia, 779",-23.584455,-46.621748,onibus
920010988,"R. Pero Correia, 796",-23.584648,-46.621696,onibus
920010989,"R. Pero Correia, 627",-23.584844,-46.622688,onibus
920010990,"R. Pero Correia, 534",-23.585118,-46.622964,onibus
920010991,"R. Pero Correia, 311",-23.584466,-46.624642,onibus
920010992,"R. Colônia Da Glória, 372",-23.585423,-46.626996,onibus
920010993,"R. Leite Ferraz, 103",-23.588193,-46.628052,onibus
920010994,"R. Francisco Cruz, 707",-23.589105,-46.629064,onibus
920010995,"R. Claudio Rossi, 48",-23.582203,-46.626081,onibus
920010996,"R. Claudio Rossi, 65",-23.582118,-46.625864,onibus
920010997,"R. Claudio Rossi, 318",-23.58211,-46.623364,onibus
920010998,"R. Claudio Rossi, 357",-23.582013,-46.623025,onibus
920010999,"R. Claudio Rossi, 608",-23.582524,-46.62094,onibus
920011000,"R. Claudio Rossi, 772",-23.583621,-46.619989,onibus
920015047,"Al. Santos, 333",-23.570311,-46.647772,onibus
920015048,"R. Abílio Soares, 269",-23.574096,-46.644253,onibus
920015050,"R. Estela, 29",-23.577354,-46.641239,onibus
920015051,"R. Eça De Queiroz, 32",-23.578242,-46.641356,onibus
920015052,"R. Cubatão, 831",-23.579104,-46.642267,onibus
920015054,"R. Humberto I, 102",-23.58099,-46.642977,onibus
920015055,"R. Humberto I, 298",-23.582773,-46.642728,onibus
920015056,"Av. Cons. Rodrigues Alves, 271",-23.583036,-46.640849,onibus
920015057,"Av. Cons. Rodrigues Alves, 43",-23.581728,-46.639143,onibus
920015058,"R. Cubatão, 1177",-23.581796,-46.6409,onibus
920015105,"R. Loefgreen, 2152",-23.59932,-46.646544,onibus
920015147,"Av. Prof. Ascendino Reis, 2524",-23.598129,-46.650541,onibus
920015148,"Av. Prof. Ascendino Reis, 411",-23.594253,-46.650263,onibus
920015180,Av. Vinte E Três De Maio,-23.578271,-46.645494,onibus
920015181,Av. Vinte E Três De Maio,-23.577542,-46.644944,onibus
920015203,José De Magalhães B/C,-23.596571,-46.649327,onibus
920015204,Dos Otonis B/C,-23.596896,-46.645499,onibus
920015205,Marselhesa B/C,-23.597185,-46.641936,onibus
920015206,Correia Vasques B/C,-23.597243,-46.637914,onibus
920015208,Dos Otonis C/B,-23.598167,-46.645035,onibus
920015209,"R. Dos Otonis, 839",-23.598356,-46.645336,onibus
920015210,"R. Dos Otonis, 467",-23.595187,-46.645011,onibus
920015211,"R. Botucatu, 536",-23.596175,-46.64251,onibus
920015212,"R. Botucatu, 696",-23.597654,-46.642649,onibus
920015219,Dr. Bacelar C/B,-23.597916,-46.647395,onibus
920015220,Ascendino Reis C/B,-23.597781,-46.649678,onibus
920015221,Botucatu C/B,-23.598431,-46.641698,onibus
920015222,Morcote B/C,-23.598522,-46.641672,onibus
920015224,"R. Leonardo Nunes, 162",-23.598814,-46.639116,onibus
920015225,Machado Bittencourt B/C,-23.598528,-46.638574,onibus
920015226,Machado Bittencourt,-23.598565,-46.638362,onibus
920015227,"R. Machado Bittencourt, 237",-23.599408,-46.638291,onibus
920015230,"R. Tte. Gomes Ribeiro, 225",-23.599356,-46.637548,onibus
920015231,"R. Pedro De Toledo, 39",-23.598504,-46.636877,onibus
920015232,"R. Sena Madureira, 70",-23.592448,-46.636993,onibus
920015233,"R. Sena Madureira, 450",-23.593596,-46.640456,onibus
920015234,Pça. Mokiti Okada,-23.593055,-46.646125,onibus
920015235,"Av. Cons. Rodrigues Alves, 1213",-23.588238,-46.648127,onibus
920015236,"Av. Cons. Rodrigues Alves, 1274",-23.588094,-46.648184,onibus
920015237,"Av. Cons. Rodrigues Alves, 1081",-23.58639,-46.647854,onibus
920015240,"Av. Cons. Rodrigues Alves, 575",-23.584586,-46.643601,onibus
920015241,"R. Joaquim Távora, 490",-23.584285,-46.637837,onibus
920015242,"R. Joaquim Távora, 768",-23.585513,-46.640195,onibus
920015244,"R. Joaquim Távora, 1020",-23.586562,-46.642116,onibus
920015245,"R. Joaquim Távora, 1410",-23.587807,-46.645875,onibus
920015250,"R. Humberto I, 996",-23.588591,-46.639893,onibus
920015251,"R. Dr. Álvaro Alvim, 198",-23.589849,-46.641178,onibus
920015252,"R. Rio Grande, 631",-23.58978,-46.641509,onibus
920015253,"R. Rio Grande, 347",-23.587738,-46.642857,onibus
920015254,"R. Rio Grande, 149",-23.586027,-46.643837,onibus
920015255,"R. Rio Grande, 799",-23.591175,-46.640695,onibus
920015256,"R. Rio Grande, 752",-23.5908,-46.640946,onibus
920015257,"R. Cap. Macedo, 240",-23.593114,-46.642006,onibus
920015258,"R. Botucatu, 184",-23.592802,-46.642117,onibus
920015259,"R. Dos Otonis, 245",-23.593111,-46.644803,onibus
920015260,Pça. Kenichi Nakagawa,-23.592869,-46.646667,onibus
920015261,Lgo. Sen. Raul Cardoso,-23.591544,-46.646473,onibus
920015262,"R. Gandavo, 577",-23.591717,-46.645113,onibus
920015263,"R. Gandavo, 329",-23.591929,-46.642589,onibus
920015264,"R. Tangara, 338",-23.590444,-46.645713,onibus
920015265,"R. Tangara, 323",-23.590321,-46.645709,onibus
920015266,"R. Tangara, 189",-23.589771,-46.646856,onibus
920015267,"R. Tangara, 162",-23.589712,-46.647109,onibus
920015268,"R. Dr. Amâncio De Carvalho, 508",-23.585752,-46.647776,onibus
920015269,"R. Dr. Amâncio De Carvalho, 193",-23.583085,-46.648704,onibus
920015270,"R. Dr. Amâncio De Carvalho, 222",-23.583293,-46.648719,onibus
920015272,"R. Tutoia, 941",-23.579204,-46.651141,onibus
920015273,"R. Tutoia, 812",-23.57806,-46.651014,onibus
920015274,"R. Tutoia, 699",-23.576956,-46.650713,onibus
920015275,"R. Tutoia, 642",-23.576466,-46.650767,onibus
920015276,"R. Tutoia, 331",-23.573658,-46.6512,onibus
920015293,Jose Maria Lisboa,-23.571787,-46.653292,onibus
920015294,Hospital Brigadeiro,-23.570502,-46.651785,onibus
920015297,Avenida Paulista,-23.568341,-46.649488,onibus
920015298,"R. Dr. Rafael De Barros, 154",-23.572428,-46.645786,onibus
920015299,"R. Dr. Rafael De Barros, 336",-23.573062,-46.647347,onibus
920015300,"R. Dr. Rafael De Barros, 638",-23.574116,-46.650342,onibus
920015307,"R. Abílio Soares, 775",-23.575899,-46.648732,onibus
920015308,"R. Abílio Soares, 503",-23.574929,-46.64644,onibus
920015322,"R. Sena Madureira, 451",-23.593808,-46.640505,onibus
920016001,"R. Pero Correia, 1002",-23.585233,-46.619754,onibus
920016002,"R. Pero Correia, 1069",-23.585153,-46.619166,onibus
920016003,"R. Domingos De Morais, 1130",-23.58627,-46.636263,onibus
920016028,"R. Colônia Da Glória, 254",-23.584266,-46.62653,onibus
920016029,"Pça. Florence Nightingale, 57",-23.580316,-46.621528,onibus
920016030,"Pça. Florence Nightingale, 26",-23.580296,-46.621833,onibus
920016054,"R. Dr. Neto De Araújo, 311",-23.587604,-46.632093,onibus
920016055,"R. Dr. Neto De Araújo, 47",-23.586423,-46.634468,onibus
920016056,"R. Cel. Diogo, 364",-23.578318,-46.624258,onibus
920016057,"R. Cel. Diogo, 584",-23.578253,-46.622162,onibus
920016058,"R. Cel. Diogo, 762",-23.578256,-46.620424,onibus
920016059,"R. Cel. Diogo, 962",-23.578656,-46.618724,onibus
920016060,"R. Cel. Diogo, 1176",-23.579866,-46.617089,onibus
920016061,"R. Cel. Diogo, 1430",-23.581327,-46.61509,onibus
920016062,"R. Cel. Diogo, 1387",-23.58108,-46.615363,onibus
920016065,"R. Cel. Diogo, 1145",-23.579496,-46.617446,onibus
920016069,"Av. Lacerda Franco, 1855",-23.578963,-46.62566,onibus
920016070,"Av. Lacerda Franco, 2080",-23.580877,-46.626091,onibus
920016071,"Av. Lacerda Franco, 2095",-23.58121,-46.626147,onibus
920016187,"R. Domingos De Morais, 2083",-23.594401,-46.63647,onibus
920016189,"R. Vergueiro, 3701",-23.592595,-46.630518,onibus
920016190,"R. Francisco Cruz, 277",-23.590611,-46.632635,onibus
920016191,"R. Vergueiro, 4241",-23.595009,-46.626897,onibus
920016192,"R. Vergueiro, 4210",-23.59497,-46.627221,onibus
920016255,"R. Mons. Manoel Vicente, 114",-23.593228,-46.635449,onibus
920016256,"R. Maurício Francisco Klabin, 450",-23.595127,-46.631786,onibus
920016257,"R. Vergueiro, 4549",-23.59501,-46.623815,onibus
920016258,"R. Vergueiro, 4600",-23.59463,-46.623287,onibus
920016339,"R. Domingos De Morais, 2444",-23.598317,-46.636797,onibus
920016361,Metrô Santa Cruz B/C,-23.599212,-46.636491,onibus
920016362,"R. Domingos De Morais, 1725",-23.591475,-46.635588,onibus
920016363,"Av. Prof. Noé Azevedo, 208",-23.588739,-46.634476,onibus
920016366,"Av. Prof. Noé Azevedo, 208",-23.588925,-46.634769,onibus
920016367,"R. Domingos De Morais, 2014",-23.593781,-46.63669,onibus
920016403,"R. Vergueiro, 2575",-23.584108,-46.636463,onibus
920016404,"R. Vergueiro, 2223",-23.581485,-46.638141,onibus
920016405,"R. Vergueiro, 1845",-23.578514,-46.640091,onibus
920016407,"R. Vergueiro, 1485",-23.575161,-46.640512,onibus
920016408,"R. Vergueiro, 1476",-23.575116,-46.640789,onibus
920016409,Viad. Sta. Generosa,-23.575428,-46.641262,onibus
920016410,Pça. Dr. Afrodisio Vidigal,-23.575922,-46.64141,onibus
920016411,"Av. Bernardino De Campos, 159",-23.5726,-46.642775,onibus
920016412,"R. Domingos De Morais, 168",-23.578785,-46.640986,onibus
920016413,"R. Domingos De Morais, 810",-23.58368,-46.637798,onibus
920016434,Terminal Metrô Ana Rosa,-23.581949,-46.638442,onibus
920016435,Terminal Metrô Ana Rosa,-23.582183,-46.638318,onibus
920016437,Terminal Metrô Ana Rosa,-23.582385,-46.637946,onibus
920016438,Terminal Metrô Ana Rosa,-23.582218,-46.638069,onibus
920016439,Terminal Metrô Ana Rosa,-23.582056,-46.638171,onibus
920016702,"R. Vergueiro, 2157",-23.580609,-46.63905,onibus
920016703,"R. Topázio, 596",-23.575557,-46.634708,onibus
920016704,"R. Topázio, 591",-23.575541,-46.634636,onibus
920016713,Av. Eng. Luís Gomes Cardim Sangirardi,-23.580574,-46.62919,onibus
920016714,"Av. Eng. Luís Gomes Cardim Sangirardi, 252",-23.58115,-46.628987,onibus
920016715,"R. Da. Brígida, 149",-23.582267,-46.629836,onibus
920016716,"R. Da. Brígida, 336",-23.584001,-46.629983,onibus
920016717,"R. Baltazar Lisboa, 543",-23.584449,-46.63016,onibus
920016718,"R. Baltazar Lisboa, 391",-23.58488,-46.631428,onibus
920016719,"R. Paula Nei, 407",-23.578907,-46.634997,onibus
920016720,"R. José Do Patrocínio, 386",-23.579368,-46.632129,onibus
920016721,"Pça. Rosa Alves Da Silva, 328",-23.579738,-46.633066,onibus
920016723,"R. Machado De Assis, 445",-23.580346,-46.633799,onibus
920016725,"R. Dr. Nicolau De Souza Queiroz, 473",-23.579367,-46.637601,onibus
920016726,"R. Dr. Nicolau De Souza Queiroz, 135",-23.57786,-46.639237,onibus
920016731,"Av. Paulista, 171",-23.570159,-46.645986,onibus
920016959,"Av. Ricardo Jafet, 944",-23.584031,-46.617866,onibus
920016960,"Av. Ricardo Jafet, 1300",-23.587914,-46.61995,onibus
920016961,"Av. Ricardo Jafet, 1550",-23.59036,-46.620532,onibus
920016962,"Av. Ricardo Jafet, 1700",-23.59369,-46.621232,onibus
920016963,"Av. Ricardo Jafet, 1898",-23.595376,-46.621709,onibus
930007067,Av. Dr. Bernardino Brito F.de Carvalho,-23.533187,-46.520499,onibus
930007068,Av. Dr. Bernardino Brito F.de Carvalho,-23.536622,-46.518726,onibus
930007117,"Av. Dr. Bernardino Brito F.de Carvalho, 832",-23.538194,-46.516938,onibus
930007148,Av. Dr. Bernardino Brito F.de Carvalho,-23.535597,-46.51923,onibus
930007150,"R. Itaocara, 14",-23.53063,-46.50541,onibus
930007153,"R. Dr. Candido Dores, 15",-23.543749,-46.506419,onibus
930007157,Av. Prof. Xavier Lima,-23.541473,-46.505381,onibus
930007159,"R. Liberale Carraro Júnior, 26",-23.541934,-46.508471,onibus
930007160,"R. D. Joaquim De Oliveira, 219",-23.538034,-46.513361,onibus
930007161,"Pça. Nelson Sales De Abreu, 101",-23.536434,-46.511962,onibus
930007163,"R. Assis Valente, 590",-23.536447,-46.513331,onibus
930007164,"R. Assis Valente, 254",-23.533339,-46.514572,onibus
930007165,"R. Joaçaba, 1",-23.534905,-46.510529,onibus
930007166,R. Joaçaba,-23.534936,-46.510676,onibus
930007167,"R. Alto Garças, 644",-23.534698,-46.509801,onibus
930007168,"R. Alto Garças, 629",-23.534675,-46.509696,onibus
930007169,"R. S. Donaciano, 146",-23.535265,-46.509046,onibus
930007170,"R. S. Donaciano, 173",-23.535467,-46.509222,onibus
930007172,"Av. Souza Bandeira, 305",-23.546815,-46.50156,onibus
930007174,"Av. Souza Bandeira, 655",-23.544309,-46.499978,onibus
930007175,Pça. Leonardo De Barros Carvalho,-23.542957,-46.498221,onibus
930007177,"Av. Eng. Soares De Camargo, 35",-23.542456,-46.498633,onibus
930007178,"Av. Eng. Soares De Camargo, 429",-23.540666,-46.500723,onibus
930007179,"Av. Eng. Soares De Camargo, 338",-23.540289,-46.501619,onibus
930007180,"Av. Eng. Soares De Camargo, 114",-23.53965,-46.50378,onibus
930007182,"R. Dr. Nelson Madureira, 442",-23.546,-46.501514,onibus
930007183,"R. Dr. Nelson Madureira, 401",-23.545797,-46.501865,onibus
930007184,R. Mar De Espanha,-23.544918,-46.503605,onibus
930007185,"R. Mar De Espanha, 163",-23.544793,-46.503448,onibus
930007188,R. Mar De Espanha,-23.543198,-46.502796,onibus
930007189,"R. Alberto Flores, 198",-23.542525,-46.502098,onibus
930007268,"Av. Dr. Bernardino Brito F.de Carvalho, 1280",-23.542692,-46.510904,onibus
930007326,"Av. Dr. Bernardino Brito F.de Carvalho, 1773",-23.543134,-46.509752,onibus
930007327,Av. Dr. Bernardino Brito F.de Carvalho,-23.540807,-46.51285,onibus
930007341,"Av. Dr. Pereira Vergueiro, 517",-23.543073,-46.494552,onibus
930007386,"Av. Dr. Bernardino Brito F.de Carvalho, 2521",-23.546989,-46.502748,onibus
930007447,"Av. Antônio Estevão De Carvalho, 1502",-23.527804,-46.509388,onibus
930007501,"Av. Antônio Estevão De Carvalho, 1604",-23.528319,-46.506467,onibus
930007623,"Av. Patrocínio Paulista, 537",-23.538572,-46.505982,onibus
930007624,"Av. Patrocínio Paulista, 500",-23.53817,-46.505854,onibus
930007625,"Av. Patrocínio Paulista, 133",-23.536806,-46.502723,onibus
930007626,"R. Dr. Ivan Maia De Vasconcelos, 29",-23.535469,-46.506888,onibus
930007627,"R. Dr. Ivan Maia De Vasconcelos, 52",-23.535725,-46.506929,onibus
930007628,"Av. Alterosa, 1",-23.52894,-46.509167,onibus
930007629,Pça. S. Domingos Do Prata,-23.52957,-46.509214,onibus
930007630,"R. Paraisópolis, 361",-23.528922,-46.509889,onibus
930007631,"R. Astorga, 180",-23.52903,-46.511243,onibus
930007632,"R. Astorga, 163",-23.529154,-46.511177,onibus
930007634,"R. Astorga, 482",-23.529522,-46.514097,onibus
930007762,"R. Astorga, 801",-23.530579,-46.517475,onibus
930007763,"R. Astorga, 847",-23.530668,-46.517698,onibus
930007764,"R. Astorga, 813",-23.530565,-46.517251,onibus
930008421,"R. Cel. Pedro Dias De Campos, 1183",-23.532618,-46.531016,onibus
930008422,"R. Cel. Pedro Dias De Campos, 1153",-23.532503,-46.531298,onibus
930008423,"R. Frei Mont Alverne, 208",-23.534642,-46.537934,onibus
930008424,"R. Antonieta De Morais, 284",-23.543362,-46.527531,onibus
930008426,"R. Juvenal Ferreira, 288",-23.542036,-46.527477,onibus
930008427,"R. Cel. Donato, 11",-23.539315,-46.527932,onibus
930008428,"Av. Melchert, 905",-23.537269,-46.529316,onibus
930008429,"Av. Melchert, 737",-23.536205,-46.530433,onibus
930008430,"Av. Melchert, 652",-23.535641,-46.531156,onibus
930008431,"Av. Melchert, 245",-23.534144,-46.534494,onibus
930008432,"Av. Melchert, 87",-23.53292,-46.535175,onibus
930008436,"Av. Marcondes De Brito, 1444",-23.536741,-46.526397,onibus
930008437,"R. Da. Matilde, 435",-23.536203,-46.525882,onibus
930008438,"R. Dr. Armando Brandão, 94",-23.534295,-46.524982,onibus
930008439,R. Joaquim Marra,-23.532398,-46.525836,onibus
930008440,"R. Joaquim Marra, 297",-23.532505,-46.525829,onibus
930008441,Viad. Da. Matilde,-23.531875,-46.527419,onibus
930008442,Viad. Da. Matilde,-23.531895,-46.527599,onibus
930008443,"R. Joaquim Marra, 464",-23.532203,-46.524223,onibus
930008444,"R. Joaquim Marra, 531",-23.532038,-46.523868,onibus
930008445,"R. Joaquim Marra, 826",-23.533246,-46.521588,onibus
930008446,"R. Joaquim Marra, 899",-23.533839,-46.521192,onibus
930008447,"R. Joaquim Marra, 1199",-23.536328,-46.519851,onibus
930008448,"R. Joaquim Marra, 1218",-23.53654,-46.519872,onibus
930008449,"R. Joaquim Marra, 1480",-23.538046,-46.51846,onibus
930008450,"R. Joaquim Marra, 1465",-23.537996,-46.518367,onibus
930008451,"R. Joaquim Marra, 1774",-23.539832,-46.516589,onibus
930008453,"R. Joaquim Marra, 2044",-23.541378,-46.514494,onibus
930008454,"R. Joaquim Marra, 2081",-23.541443,-46.514106,onibus
930008455,"R. Bento Quirino, 68",-23.542605,-46.51346,onibus
930008457,"R. Paranhos, 119",-23.542961,-46.514617,onibus
930008459,"R. Paranhos, 333",-23.544284,-46.515521,onibus
930008461,"Av. Pasteur, 247",-23.5419,-46.519582,onibus
930008462,"Av. Pasteur, 423",-23.540932,-46.518212,onibus
930008463,"Av. Pasteur, 182",-23.54255,-46.519854,onibus
930008464,"Av. Pasteur, 48",-23.543514,-46.519723,onibus
930008465,"R. Antônio Juvenal, 388",-23.543503,-46.522109,onibus
930008467,"Av. Dos Minuanos, 629",-23.549842,-46.52268,onibus
930008468,"Av. Dalila, 462",-23.547577,-46.522153,onibus
930008469,"R. Fernandes Portalegre, 31",-23.546247,-46.513003,onibus
930008471,"R. Fernandes Portalegre, 271",-23.548114,-46.514197,onibus
930008474,"R. Alfredo Toledo, 44",-23.550286,-46.513121,onibus
930008475,"R. Alfredo Toledo, 18",-23.549983,-46.513108,onibus
930008478,"R. Aldo Moro, 138",-23.547008,-46.509244,onibus
930008479,"R. Aldo Moro, 153",-23.546824,-46.509184,onibus
930008480,"R. Umberto Gorgati, 340",-23.5454,-46.508817,onibus
930008607,"R. Eugênia De Carvalho, 364",-23.544003,-46.525731,onibus
930008798,"Av. Ibiúna, 30",-23.538804,-46.542369,onibus
930008799,"Av. Ibiúna, 507",-23.537938,-46.537802,onibus
930012015,"R. Da. Matilde, 220",-23.534378,-46.525638,onibus
930012016,"R. Da. Matilde, 685",-23.538337,-46.525382,onibus
930012021,"R. Da. Matilde, 922",-23.540338,-46.524698,onibus
930012022,"R. Da. Matilde, 926",-23.540582,-46.524702,onibus
930012023,"Av. Waldemar Carlos Pereira, 240",-23.542332,-46.522895,onibus
930012025,"Av. Waldemar Carlos Pereira, 309",-23.542577,-46.522351,onibus
